district,dong_code,dong_name,floor,contract_date,rent_type,area_m2,deposit,rent,built_year,building_type,year,interest_rate,cpi,contract_year,building_age
성북구,11100,삼선동1가,1.0,2023-12-20,월세,14.0,500,30,1960.0,단독다가구,2023,3.5,115.26,2023,63.0
성북구,10900,동소문동6가,1.0,2023-07-10,월세,24.0,6000,21,1999.0,단독다가구,2023,3.5,112.94,2023,24.0
성북구,13800,장위동,11.0,2023-08-28,월세,42.79,4559,7,2021.0,아파트,2023,3.5,114.64,2023,2.0
성북구,13300,정릉동,1.0,2023-07-22,월세,18.0,500,55,1968.0,단독다가구,2023,3.5,112.94,2023,55.0
성북구,13300,정릉동,1.0,2023-12-20,월세,15.0,1000,45,2018.0,단독다가구,2023,3.5,115.26,2023,5.0
성북구,12600,보문동4가,1.0,2023-12-20,월세,15.0,1000,60,1994.0,단독다가구,2023,3.5,115.26,2023,29.0
성북구,13500,종암동,-1.0,2023-09-16,월세,62.78,2500,40,1997.0,연립다세대,2023,3.5,115.63,2023,26.0
성북구,13100,보문동2가,1.0,2023-09-02,월세,65.73,8000,33,2002.0,연립다세대,2023,3.5,115.63,2023,21.0
성북구,13300,정릉동,1.0,2023-07-01,월세,147.9,500,80,1994.0,단독다가구,2023,3.5,112.94,2023,29.0
성북구,13300,정릉동,14.0,2023-09-02,월세,59.77,30000,35,2006.0,아파트,2023,3.5,115.63,2023,17.0
성북구,13300,정릉동,2.0,2023-08-02,월세,19.7,5780,19,2020.0,연립다세대,2023,3.5,114.64,2023,3.0
성북구,13300,정릉동,7.0,2023-09-02,월세,59.88,5000,110,2005.0,아파트,2023,3.5,115.63,2023,18.0
성북구,13300,정릉동,4.0,2023-09-09,월세,61.79,300,30,2000.0,아파트,2023,3.5,115.63,2023,23.0
성북구,13300,정릉동,1.0,2023-12-02,월세,13.0,1000,50,2018.0,단독다가구,2023,3.5,115.26,2023,5.0
성북구,13800,장위동,1.0,2023-08-30,월세,27.78,500,50,1991.0,연립다세대,2023,3.5,114.64,2023,32.0
성북구,11000,동소문동7가,1.0,2023-12-02,월세,14.34,3000,33,2023.0,단독다가구,2023,3.5,115.26,2023,0.0
성북구,13300,정릉동,1.0,2023-07-27,월세,39.42,12900,15,1991.0,연립다세대,2023,3.5,112.94,2023,32.0
성북구,13600,하월곡동,4.0,2023-10-25,월세,59.65,5000,125,2010.0,아파트,2023,3.5,116.14,2023,13.0
성북구,13700,상월곡동,1.0,2023-12-02,월세,15.0,500,45,2017.0,단독다가구,2023,3.5,115.26,2023,6.0
성북구,13500,종암동,13.0,2023-09-02,월세,119.87,3000,210,2010.0,아파트,2023,3.5,115.63,2023,13.0
성북구,11200,삼선동2가,1.0,2023-07-06,월세,40.0,2000,60,1996.0,단독다가구,2023,3.5,112.94,2023,27.0
성북구,13900,석관동,2.0,2023-11-24,월세,59.94,25000,30,1999.0,아파트,2023,3.5,115.3,2023,24.0
성북구,13500,종암동,5.0,2023-08-09,월세,28.37,19000,5,2021.0,연립다세대,2023,3.5,114.64,2023,2.0
성북구,12500,안암동5가,1.0,2023-07-10,월세,26.4,500,90,1994.0,단독다가구,2023,3.5,112.94,2023,29.0
성북구,13300,정릉동,1.0,2023-07-28,월세,12.0,100,40,1995.0,단독다가구,2023,3.5,112.94,2023,28.0
성북구,13300,정릉동,2.0,2023-11-27,월세,17.1,1140,69,2023.0,연립다세대,2023,3.5,115.3,2023,0.0
성북구,13800,장위동,4.0,2023-10-22,월세,39.0,10512,27,2022.0,아파트,2023,3.5,116.14,2023,1.0
성북구,13800,장위동,9.0,2023-10-22,월세,39.0,10264,29,2022.0,아파트,2023,3.5,116.14,2023,1.0
성북구,13300,정릉동,6.0,2023-08-30,월세,59.88,18000,25,2005.0,아파트,2023,3.5,114.64,2023,18.0
성북구,12500,안암동5가,1.0,2023-08-19,월세,33.5,3000,65,1993.0,단독다가구,2023,3.5,114.64,2023,30.0
성북구,13500,종암동,3.0,2023-08-17,월세,13.72,500,48,2013.0,연립다세대,2023,3.5,114.64,2023,10.0
성북구,13800,장위동,4.0,2023-11-12,월세,15.21,1000,60,2019.0,아파트,2023,3.5,115.3,2023,4.0
성북구,13300,정릉동,2.0,2023-11-03,월세,28.08,19000,10,2022.0,연립다세대,2023,3.5,115.3,2023,1.0
성북구,12200,안암동2가,1.0,2023-07-07,월세,41.31,1000,80,1993.0,단독다가구,2023,3.5,112.94,2023,30.0
성북구,13800,장위동,1.0,2023-07-13,월세,26.0,1000,35,1993.0,단독다가구,2023,3.5,112.94,2023,30.0
성북구,13800,장위동,1.0,2023-07-04,월세,58.41,15000,5,1990.0,단독다가구,2023,3.5,112.94,2023,33.0
성북구,11500,삼선동5가,1.0,2023-07-10,월세,30.0,500,50,1990.0,단독다가구,2023,3.5,112.94,2023,33.0
성북구,11300,삼선동3가,1.0,2023-07-10,월세,30.0,500,50,1991.0,단독다가구,2023,3.5,112.94,2023,32.0
성북구,12300,안암동3가,1.0,2023-07-16,월세,25.0,200,31,1993.0,단독다가구,2023,3.5,112.94,2023,30.0
성북구,13800,장위동,1.0,2023-09-05,월세,58.56,1000,75,1994.0,연립다세대,2023,3.5,115.63,2023,29.0
성북구,13400,길음동,11.0,2023-10-19,월세,59.99,7000,125,2005.0,아파트,2023,3.5,116.14,2023,18.0
성북구,12500,안암동5가,1.0,2023-07-22,월세,20.0,3000,50,2009.0,단독다가구,2023,3.5,112.94,2023,14.0
성북구,13200,보문동3가,1.0,2023-07-13,월세,28.0,1000,50,1996.0,단독다가구,2023,3.5,112.94,2023,27.0
성북구,13300,정릉동,1.0,2023-07-28,월세,16.5,1000,50,2019.0,단독다가구,2023,3.5,112.94,2023,4.0
성북구,12500,안암동5가,1.0,2023-07-25,월세,15.0,300,40,2009.0,단독다가구,2023,3.5,112.94,2023,14.0
성북구,11100,삼선동1가,1.0,2023-07-25,월세,15.0,300,38,1990.0,단독다가구,2023,3.5,112.94,2023,33.0
성북구,11800,동선동3가,1.0,2023-07-28,월세,16.52,1000,50,2002.0,단독다가구,2023,3.5,112.94,2023,21.0
성북구,13600,하월곡동,2.0,2023-09-20,월세,33.65,1000,85,2021.0,오피스텔,2023,3.5,115.63,2023,2.0
성북구,10200,성북동1가,1.0,2023-07-10,월세,32.0,1000,53,1994.0,단독다가구,2023,3.5,112.94,2023,29.0
성북구,13100,보문동2가,1.0,2023-07-07,월세,47.44,1000,65,1993.0,단독다가구,2023,3.5,112.94,2023,30.0
성북구,13000,보문동1가,1.0,2023-07-07,월세,48.24,3000,65,1990.0,단독다가구,2023,3.5,112.94,2023,33.0
성북구,13800,장위동,6.0,2023-10-19,월세,39.0,14152,36,2022.0,아파트,2023,3.5,116.14,2023,1.0
성북구,13700,상월곡동,1.0,2023-07-07,월세,50.0,2000,70,1985.0,단독다가구,2023,3.5,112.94,2023,38.0
성북구,10300,돈암동,21.0,2023-08-24,월세,32.49,916,14,1999.0,아파트,2023,3.5,114.64,2023,24.0
성북구,10100,성북동,1.0,2023-09-27,월세,50.0,2000,50,1996.0,단독다가구,2023,3.5,115.63,2023,27.0
성북구,13900,석관동,3.0,2023-10-25,월세,58.51,11000,30,1997.0,연립다세대,2023,3.5,116.14,2023,26.0
성북구,12500,안암동5가,1.0,2023-12-17,월세,18.0,5000,50,2019.0,단독다가구,2023,3.5,115.26,2023,4.0
성북구,13900,석관동,1.0,2023-07-11,월세,30.0,300,35,2002.0,단독다가구,2023,3.5,112.94,2023,21.0
성북구,10300,돈암동,1.0,2023-07-11,월세,30.0,1000,51,2017.0,단독다가구,2023,3.5,112.94,2023,6.0
성북구,11700,동선동2가,2.0,2023-12-05,월세,67.07,300,43,2004.0,연립다세대,2023,3.5,115.26,2023,19.0
성북구,10100,성북동,1.0,2023-07-08,월세,42.0,5000,50,2002.0,단독다가구,2023,3.5,112.94,2023,21.0
성북구,12400,안암동4가,1.0,2023-07-05,월세,45.0,10000,50,2017.0,단독다가구,2023,3.5,112.94,2023,6.0
성북구,12000,동선동5가,1.0,2023-07-17,월세,30.0,1000,73,1987.0,단독다가구,2023,3.5,112.94,2023,36.0
성북구,13900,석관동,1.0,2023-07-17,월세,30.0,100,20,1999.0,단독다가구,2023,3.5,112.94,2023,24.0
성북구,13700,상월곡동,1.0,2023-08-01,월세,18.18,1000,45,2008.0,단독다가구,2023,3.5,114.64,2023,15.0
성북구,12500,안암동5가,1.0,2023-08-01,월세,18.18,3000,75,2008.0,단독다가구,2023,3.5,114.64,2023,15.0
성북구,13900,석관동,1.0,2023-07-26,월세,29.61,3000,40,2017.0,단독다가구,2023,3.5,112.94,2023,6.0
성북구,13500,종암동,1.0,2023-07-26,월세,30.0,3000,45,2002.0,단독다가구,2023,3.5,112.94,2023,21.0
성북구,13600,하월곡동,1.0,2023-09-11,월세,84.53,5500,150,2023.0,연립다세대,2023,3.5,115.63,2023,0.0
성북구,11100,삼선동1가,1.0,2023-07-05,월세,46.55,3000,50,1969.0,단독다가구,2023,3.5,112.94,2023,54.0
성북구,12600,보문동4가,7.0,2023-11-18,월세,21.99,2000,55,2013.0,연립다세대,2023,3.5,115.3,2023,10.0
성북구,13300,정릉동,1.0,2023-07-11,월세,33.0,500,65,1990.0,단독다가구,2023,3.5,112.94,2023,33.0
성북구,11600,동선동1가,1.0,2023-07-20,월세,38.0,1000,65,1991.0,단독다가구,2023,3.5,112.94,2023,32.0
성북구,12100,안암동1가,1.0,2023-07-08,월세,46.28,500,40,1992.0,단독다가구,2023,3.5,112.94,2023,31.0
성북구,13600,하월곡동,1.0,2023-07-05,월세,48.82,2000,65,1994.0,단독다가구,2023,3.5,112.94,2023,29.0
성북구,13500,종암동,1.0,2023-07-05,월세,49.0,1000,50,1992.0,단독다가구,2023,3.5,112.94,2023,31.0
성북구,10700,동소문동4가,1.0,2023-08-19,월세,36.36,7000,25,2001.0,단독다가구,2023,3.5,114.64,2023,22.0
성북구,13500,종암동,1.0,2023-07-26,월세,30.3,3000,10,1991.0,단독다가구,2023,3.5,112.94,2023,32.0
성북구,13300,정릉동,1.0,2023-07-14,월세,55.0,2000,70,1993.0,단독다가구,2023,3.5,112.94,2023,30.0
성북구,13400,길음동,1.0,2023-07-17,월세,33.0,1500,50,1991.0,단독다가구,2023,3.5,112.94,2023,32.0
성북구,11100,삼선동1가,1.0,2023-07-20,월세,40.0,7500,30,1994.0,단독다가구,2023,3.5,112.94,2023,29.0
성북구,13500,종암동,1.0,2023-07-29,월세,33.31,4700,20,1993.0,단독다가구,2023,3.5,112.94,2023,30.0
성북구,13500,종암동,1.0,2023-07-14,월세,60.0,2500,80,1997.0,단독다가구,2023,3.5,112.94,2023,26.0
성북구,13700,상월곡동,12.0,2023-08-27,월세,114.66,10000,160,2003.0,아파트,2023,3.5,114.64,2023,20.0
성북구,10100,성북동,3.0,2023-10-04,월세,29.34,5000,90,2022.0,연립다세대,2023,3.5,116.14,2023,1.0
성북구,12100,안암동1가,1.0,2023-07-29,월세,35.54,2000,70,1994.0,단독다가구,2023,3.5,112.94,2023,29.0
성북구,13900,석관동,1.0,2023-07-08,월세,59.13,13650,10,1992.0,단독다가구,2023,3.5,112.94,2023,31.0
성북구,13400,길음동,1.0,2023-08-20,월세,84.77,10000,200,2022.0,아파트,2023,3.5,114.64,2023,1.0
성북구,10400,동소문동1가,1.0,2023-07-08,월세,61.03,12000,40,1993.0,단독다가구,2023,3.5,112.94,2023,30.0
성북구,13400,길음동,1.0,2023-10-07,월세,49.0,4000,55,1994.0,단독다가구,2023,3.5,116.14,2023,29.0
성북구,13600,하월곡동,1.0,2023-07-11,월세,40.0,4000,65,1995.0,단독다가구,2023,3.5,112.94,2023,28.0
성북구,11500,삼선동5가,1.0,2023-07-11,월세,40.0,8000,30,1997.0,단독다가구,2023,3.5,112.94,2023,26.0
성북구,11800,동선동3가,1.0,2023-07-17,월세,38.0,5000,65,1997.0,단독다가구,2023,3.5,112.94,2023,26.0
성북구,13800,장위동,1.0,2023-07-17,월세,38.08,2000,60,2019.0,단독다가구,2023,3.5,112.94,2023,4.0
성북구,11500,삼선동5가,1.0,2023-07-08,월세,69.91,5000,84,1984.0,단독다가구,2023,3.5,112.94,2023,39.0
성북구,13600,하월곡동,1.0,2023-08-01,월세,23.14,500,45,2008.0,단독다가구,2023,3.5,114.64,2023,15.0
성북구,13000,보문동1가,1.0,2023-07-15,월세,19.8,200,40,1992.0,단독다가구,2023,3.5,112.94,2023,31.0
성북구,10300,돈암동,1.0,2023-07-05,월세,92.56,3600,30,1961.0,단독다가구,2023,3.5,112.94,2023,62.0
성북구,12500,안암동5가,1.0,2023-07-15,월세,20.0,1000,68,2009.0,단독다가구,2023,3.5,112.94,2023,14.0
성북구,12700,보문동5가,1.0,2023-08-05,월세,15.0,500,45,2008.0,단독다가구,2023,3.5,114.64,2023,15.0
성북구,13300,정릉동,1.0,2023-08-05,월세,15.0,300,30,1993.0,단독다가구,2023,3.5,114.64,2023,30.0
성북구,13300,정릉동,9.0,2023-11-27,월세,84.98,26750,55,2008.0,아파트,2023,3.5,115.3,2023,15.0
성북구,12500,안암동5가,3.0,2023-07-27,월세,12.72,1000,70,2012.0,연립다세대,2023,3.5,112.94,2023,11.0
성북구,12700,보문동5가,1.0,2023-07-11,월세,42.36,1500,40,1993.0,단독다가구,2023,3.5,112.94,2023,30.0
성북구,13300,정릉동,13.0,2023-11-27,월세,59.88,6000,85,2005.0,아파트,2023,3.5,115.3,2023,18.0
성북구,13500,종암동,1.0,2023-07-09,월세,37.42,1000,40,1994.0,단독다가구,2023,3.5,112.94,2023,29.0
성북구,13300,정릉동,2.0,2023-11-27,월세,19.7,5780,19,2020.0,연립다세대,2023,3.5,115.3,2023,3.0
성북구,13300,정릉동,6.0,2023-10-19,월세,43.11,3000,67,2001.0,아파트,2023,3.5,116.14,2023,22.0
성북구,13900,석관동,13.0,2023-08-02,월세,59.79,5000,85,1994.0,아파트,2023,3.5,114.64,2023,29.0
성북구,13300,정릉동,1.0,2023-12-08,월세,13.0,500,53,2018.0,단독다가구,2023,3.5,115.26,2023,5.0
성북구,11900,동선동4가,3.0,2023-10-07,월세,21.05,10000,20,2011.0,오피스텔,2023,3.5,116.14,2023,12.0
성북구,13300,정릉동,4.0,2023-10-10,월세,59.78,5445,16,2021.0,연립다세대,2023,3.5,116.14,2023,2.0
성북구,12500,안암동5가,1.0,2023-07-15,월세,23.0,100,43,1997.0,단독다가구,2023,3.5,112.94,2023,26.0
성북구,11700,동선동2가,1.0,2023-08-05,월세,18.0,500,35,2017.0,단독다가구,2023,3.5,114.64,2023,6.0
성북구,13900,석관동,1.0,2023-08-25,월세,25.27,1000,29,1994.0,단독다가구,2023,3.5,114.64,2023,29.0
성북구,11000,동소문동7가,1.0,2023-12-08,월세,14.34,3000,32,2023.0,단독다가구,2023,3.5,115.26,2023,0.0
성북구,10300,돈암동,8.0,2023-08-08,월세,59.58,23000,40,1998.0,아파트,2023,3.5,114.64,2023,25.0
성북구,10300,돈암동,13.0,2023-08-08,월세,113.67,20000,140,1998.0,아파트,2023,3.5,114.64,2023,25.0
성북구,13300,정릉동,1.0,2023-07-06,월세,56.0,3000,55,1990.0,단독다가구,2023,3.5,112.94,2023,33.0
성북구,11100,삼선동1가,1.0,2023-07-15,월세,23.2,1000,40,1987.0,단독다가구,2023,3.5,112.94,2023,36.0
성북구,13800,장위동,12.0,2023-09-25,월세,39.34,3196,11,2006.0,아파트,2023,3.5,115.63,2023,17.0
성북구,12100,안암동1가,3.0,2023-08-08,월세,14.99,1000,50,2014.0,연립다세대,2023,3.5,114.64,2023,9.0
성북구,12500,안암동5가,1.0,2023-10-14,월세,17.0,5000,60,2023.0,단독다가구,2023,3.5,116.14,2023,0.0
성북구,13400,길음동,15.0,2023-08-14,월세,59.94,4000,100,1998.0,아파트,2023,3.5,114.64,2023,25.0
성북구,13600,하월곡동,8.0,2023-08-24,월세,84.59,10000,150,2006.0,아파트,2023,3.5,114.64,2023,17.0
성북구,13300,정릉동,2.0,2023-11-27,월세,47.87,5116,1,2014.0,연립다세대,2023,3.5,115.3,2023,9.0
성북구,13300,정릉동,3.0,2023-09-25,월세,84.99,30000,25,2000.0,아파트,2023,3.5,115.63,2023,23.0
성북구,10200,성북동1가,1.0,2023-07-15,월세,25.0,1000,50,1994.0,단독다가구,2023,3.5,112.94,2023,29.0
성북구,13300,정릉동,1.0,2023-07-12,월세,35.0,4000,30,2000.0,단독다가구,2023,3.5,112.94,2023,23.0
성북구,12800,보문동6가,1.0,2023-12-14,월세,17.0,500,45,1994.0,단독다가구,2023,3.5,115.26,2023,29.0
성북구,13800,장위동,9.0,2023-08-24,월세,84.98,30000,115,2020.0,아파트,2023,3.5,114.64,2023,3.0
성북구,13700,상월곡동,1.0,2023-07-17,월세,69.52,2000,70,1993.0,단독다가구,2023,3.5,112.94,2023,30.0
성북구,13300,정릉동,4.0,2023-08-02,월세,29.06,15800,10,2019.0,연립다세대,2023,3.5,114.64,2023,4.0
성북구,13300,정릉동,4.0,2023-08-02,월세,29.98,15800,10,2019.0,연립다세대,2023,3.5,114.64,2023,4.0
성북구,12200,안암동2가,1.0,2023-12-20,월세,20.0,6000,40,1993.0,단독다가구,2023,3.5,115.26,2023,30.0
성북구,13900,석관동,19.0,2023-10-28,월세,134.97,25000,140,1998.0,아파트,2023,3.5,116.14,2023,25.0
성북구,13300,정릉동,1.0,2023-07-06,월세,76.0,1000,65,1976.0,단독다가구,2023,3.5,112.94,2023,47.0
성북구,11300,삼선동3가,1.0,2023-08-05,월세,20.0,500,35,1991.0,단독다가구,2023,3.5,114.64,2023,32.0
성북구,13600,하월곡동,1.0,2023-08-05,월세,20.0,1000,50,1991.0,단독다가구,2023,3.5,114.64,2023,32.0
성북구,11700,동선동2가,1.0,2023-08-05,월세,20.0,500,35,2017.0,단독다가구,2023,3.5,114.64,2023,6.0
성북구,10300,돈암동,20.0,2023-10-25,월세,84.59,30000,75,1999.0,아파트,2023,3.5,116.14,2023,24.0
성북구,13100,보문동2가,1.0,2023-07-12,월세,38.0,2000,65,1997.0,단독다가구,2023,3.5,112.94,2023,26.0
성북구,12200,안암동2가,1.0,2023-07-11,월세,75.48,18000,48,1994.0,단독다가구,2023,3.5,112.94,2023,29.0
성북구,13900,석관동,1.0,2023-12-02,월세,20.0,1000,40,2003.0,단독다가구,2023,3.5,115.26,2023,20.0
성북구,11800,동선동3가,1.0,2023-07-21,월세,12.38,10,65,1997.0,단독다가구,2023,3.5,112.94,2023,26.0
성북구,13600,하월곡동,1.0,2023-07-19,월세,21.48,1000,65,2015.0,단독다가구,2023,3.5,112.94,2023,8.0
성북구,10300,돈암동,1.0,2023-07-22,월세,23.0,1000,50,1994.0,단독다가구,2023,3.5,112.94,2023,29.0
성북구,12800,보문동6가,1.0,2023-07-19,월세,22.47,10000,17,2013.0,단독다가구,2023,3.5,112.94,2023,10.0
성북구,11800,동선동3가,1.0,2023-07-22,월세,23.1,1000,50,2008.0,단독다가구,2023,3.5,112.94,2023,15.0
성북구,13900,석관동,1.0,2023-07-19,월세,23.0,200,20,1992.0,단독다가구,2023,3.5,112.94,2023,31.0
성북구,12800,보문동6가,1.0,2023-07-22,월세,23.8,500,50,1989.0,단독다가구,2023,3.5,112.94,2023,34.0
성북구,13300,정릉동,1.0,2023-07-07,월세,72.63,6000,20,1979.0,단독다가구,2023,3.5,112.94,2023,44.0
성북구,13100,보문동2가,6.0,2023-10-13,월세,66.17,15000,170,2023.0,오피스텔,2023,3.5,116.14,2023,0.0
성북구,10700,동소문동4가,1.0,2023-07-10,월세,35.7,500,15,1990.0,단독다가구,2023,3.5,112.94,2023,33.0
성북구,13300,정릉동,2.0,2023-09-05,월세,19.7,2890,25,2020.0,연립다세대,2023,3.5,115.63,2023,3.0
성북구,13900,석관동,1.0,2023-07-10,월세,36.15,3000,65,2022.0,단독다가구,2023,3.5,112.94,2023,1.0
성북구,10300,돈암동,1.0,2023-07-22,월세,24.13,200,20,1997.0,단독다가구,2023,3.5,112.94,2023,26.0
성북구,10200,성북동1가,6.0,2023-09-05,월세,30.63,1000,51,2002.0,연립다세대,2023,3.5,115.63,2023,21.0
성북구,11700,동선동2가,1.0,2023-08-22,월세,16.0,1000,40,2008.0,단독다가구,2023,3.5,114.64,2023,15.0
성북구,13900,석관동,1.0,2023-07-18,월세,38.7,1000,40,1993.0,단독다가구,2023,3.5,112.94,2023,30.0
성북구,10300,돈암동,10.0,2023-07-31,월세,113.67,50000,50,1998.0,아파트,2023,3.5,112.94,2023,25.0
성북구,13100,보문동2가,4.0,2023-10-10,월세,66.02,5000,210,2023.0,오피스텔,2023,3.5,116.14,2023,0.0
성북구,12100,안암동1가,1.0,2023-07-28,월세,20.0,1000,40,1991.0,단독다가구,2023,3.5,112.94,2023,32.0
성북구,12800,보문동6가,9.0,2023-10-10,월세,84.99,3000,180,2017.0,아파트,2023,3.5,116.14,2023,6.0
성북구,10900,동소문동6가,8.0,2023-10-19,월세,28.47,1000,70,2003.0,오피스텔,2023,3.5,116.14,2023,20.0
성북구,10300,돈암동,15.0,2023-11-03,월세,59.99,5000,150,2004.0,아파트,2023,3.5,115.3,2023,19.0
성북구,13300,정릉동,1.0,2023-07-18,월세,13.3,1000,40,2019.0,단독다가구,2023,3.5,112.94,2023,4.0
성북구,10300,돈암동,2.0,2023-07-27,월세,152.25,48000,60,1998.0,아파트,2023,3.5,112.94,2023,25.0
성북구,11900,동선동4가,1.0,2023-07-21,월세,16.0,1000,60,2019.0,단독다가구,2023,3.5,112.94,2023,4.0
성북구,10400,동소문동1가,4.0,2023-10-07,월세,34.96,3000,80,2002.0,연립다세대,2023,3.5,116.14,2023,21.0
성북구,13300,정릉동,5.0,2023-09-08,월세,59.77,30000,23,2006.0,아파트,2023,3.5,115.63,2023,17.0
성북구,13300,정릉동,2.0,2023-09-08,월세,114.56,15000,120,2006.0,아파트,2023,3.5,115.63,2023,17.0
성북구,12100,안암동1가,12.0,2023-09-20,월세,59.7,5000,130,2005.0,아파트,2023,3.5,115.63,2023,18.0
성북구,12500,안암동5가,1.0,2023-07-16,월세,32.33,1000,40,1993.0,단독다가구,2023,3.5,112.94,2023,30.0
성북구,12900,보문동7가,1.0,2023-08-22,월세,16.5,1000,50,2023.0,단독다가구,2023,3.5,114.64,2023,0.0
성북구,13900,석관동,1.0,2023-08-25,월세,30.0,300,35,1991.0,단독다가구,2023,3.5,114.64,2023,32.0
성북구,13500,종암동,4.0,2023-10-31,월세,25.82,2000,75,2021.0,연립다세대,2023,3.5,116.14,2023,2.0
성북구,13300,정릉동,7.0,2023-08-06,월세,59.88,2500,105,2005.0,아파트,2023,3.5,114.64,2023,18.0
성북구,11900,동선동4가,4.0,2023-10-19,월세,24.88,1000,53,2008.0,오피스텔,2023,3.5,116.14,2023,15.0
성북구,13500,종암동,19.0,2023-10-07,월세,59.99,3000,145,2004.0,아파트,2023,3.5,116.14,2023,19.0
성북구,13800,장위동,1.0,2023-07-10,월세,45.0,1000,45,1993.0,단독다가구,2023,3.5,112.94,2023,30.0
성북구,13800,장위동,2.0,2023-11-18,월세,48.75,1000,50,1992.0,연립다세대,2023,3.5,115.3,2023,31.0
성북구,10300,돈암동,6.0,2023-11-15,월세,114.93,10000,100,1998.0,아파트,2023,3.5,115.3,2023,25.0
성북구,12600,보문동4가,1.0,2023-07-22,월세,26.57,1000,60,1992.0,단독다가구,2023,3.5,112.94,2023,31.0
성북구,11700,동선동2가,5.0,2023-10-10,월세,39.15,1000,55,2002.0,연립다세대,2023,3.5,116.14,2023,21.0
성북구,13500,종암동,9.0,2023-10-28,월세,59.98,28000,80,2011.0,아파트,2023,3.5,116.14,2023,12.0
성북구,13100,보문동2가,1.0,2023-08-19,월세,42.66,14000,35,1974.0,단독다가구,2023,3.5,114.64,2023,49.0
성북구,13600,하월곡동,1.0,2023-07-19,월세,27.65,500,45,1991.0,단독다가구,2023,3.5,112.94,2023,32.0
